category,comment,rating,date
Mobile Phone,this is so good cellphone ive ever seen.. and easy to use..used it to play a game !!,5,10/23/2021
Mobile Phone,Okay naman po sya maganda po 🥰 medyo lag minsan tanong ko lang po san yung screenshot dito wala kasi naka lagay e 😂 thank you po,5,10/23/2021
Mobile Phone,"Alright, first, the shipping, it arrived at expected date and I was really happy and satisfied with the delivery! Then, delivery guy is really nice and polite! Everything is complete and working!",5,10/21/2021
Mobile Phone,I thought it's 512 Gbbut it's not.,5,11/9/2021
Mobile Phone,maganda nman sya worth nman sa price thankyou kay kuya rider hsbsbsksudbshsjsbahsbsuksishsbshshsbajajanabajajjaaj,5,11/9/2021
Mobile Phone,"Triping ,triping ,triping. Hahahahaa.,   Cute2, I don't know kung anung brand ng cp na to. 😅😅😅😅😅.   So disappointed, nagsayang naman ako ng pera.   Thank you seller sa maliit na cp,. More bugos to come.😘😘😘",1,11/10/2021
Mobile Phone,Nothing to say about the package  But I order Samsung 21 ultra 6.3inches with 6500 mag battery and I receive a fake  5.5 inches cellphone with 5000 mah  battery  Very bad seller,1,11/11/2021
Mobile Phone,Im so dissapointed of this phone bcoz ang dale ma lowbat.,1,11/10/2021
Mobile Phone,"I bought amobile phone! Good value, when I got home, my mother had already signed for me. I can't wait to open it. Everything is ok, and the packaging is good. I am using it normally now and for class. Hope it will last longer! Thank you! !",5,10/23/2021
Mobile Phone,"Giving five stars to the staff is very kind, fast delivery and there is a phone call to inform in advance before use, it must look good, it has not been opened, will come over, thank you again",5,10/23/2021
Mobile Phone,"I super loved it!!!!!!!!!!!! Fast delivery. Mas nauna pa cya sa inorder ko sa ibang store which is may kamahalan din.. this one, is perfect!",5,10/23/2021
Mobile Phone,smooth siya matagal din malobat nailaro at nakapagdownload narin ako nang mga apps and okay naman ang working niya salamat seller ,5,10/23/2021
Mobile Phone,I received the call and it was better than I expected.,5,10/23/2021
Mobile Phone,"I super loved it!!!!!!!!!!!! Fast delivery. Mas nauna pa cya sa inorder ko sa ibang store which is may kamahalan din.. this one, is perfect! ",5,10/21/2021
Mobile Phone,The phone though is really nice and it was worth the wait. Thank you seller for packing it securely. I love it so much. More power!,5,10/21/2021
Mobile Phone,Legit toooooo sobrang safe po yung item..Thankyou seller at ang bait po nung nagdeliver hehe will order again soon❤️,5,10/21/2021
Mobile Phone,I received the phone with no damage because of its good packaging! Thank you seller ;) I will order again for my brother.,5,10/21/2021
Mobile Phone,I received the call and it was better than I expected. ,5,10/21/2021
Mobile Phone,"SUPER DUPER LOVED IT❤️❤️❤️❤️❤️ First of all, Salamat sa seller na napakabait at napakaresponsive😇 Secondly, maayos ang pagkabubble wrap niya sa labas, at sa loob ng box😉 At panghuli, legit po yung product😁 Overall, I'm super satisfied🥰 Thank you!!",5,10/23/2021
Mobile Phone,5 stars  item is good condition well protected well packed thank you seller😍😍😍lahat  nasa 📦👏👏👏 legit seller👏👏👏👏👏,5,10/23/2021
Mobile Phone,ang bilis nang shipping... dissapointed lng ako sa unit mali ang binigay na order ang pangit ng unit...,1,11/6/2021
Mobile Phone,Kita naman po maganda ang quality ng phone !!! Nung una kinabahan ako kz baka damage na dumating samin buti nalang po safe na dumating at wala damage!!,5,11/11/2021
Mobile Phone,Got the item already. Indeed very fast transaction. This is my second purchase already. Thank you and looking forward to order again for your good deal items!,5,11/11/2021
Mobile Phone,Black po yung order namin tapos yung dumating gold po. ma log po siya mabilis ma lowbat tapos sabi 6.8 eh mas malaki panga yung 6.7 Kung phone. Pasinsya na po,1,11/10/2021
Mobile Phone,AMPANGIT POTANGINA SUPER WAG KAYONG BIBILI DITO GAGO,1,11/12/2021
Mobile Phone,Very Adorable and excellent 🥰🙏🏼 I will buy more InshaAllah.  God bless.,5,11/8/2021
Mobile Phone,Super slow and laggy ... clone... sayang kwarta...😥,1,11/9/2021
Mobile Phone,Wag kau mg-order sa seller na 2 scammer ata 2👎👎👎👎👎👎👎👎👎,1,11/11/2021
Mobile Phone,"thanks to seller,, The quality of the mobile phone is not bad, the running response speed is very fast, and the style is also good-looking, right from this price, the internet speed is quite fast, the price is also cheap. ",5,10/25/2021
Mobile Phone, Good color. I hope my mom likes it ,5,10/23/2021
Mobile Phone,"Worth the price, clear camera too. ",5,10/23/2021
Mobile Phone,"""Running speed: very smooth, photo effects: very clear photos, with self-beautifying battery life: one charge a day, fast charging communication sound quality: good communication quality display effect: clear display",5,10/23/2021
Mobile Phone,"Alright, first, the shipping, it arrived at expected date and I was really happy and satisfied with the delivery! Then, delivery guy is really nice and polite! Everything is complete and working!",5,10/23/2021
Mobile Phone,Thank you po 😊❤️ pang tatlong order kona sa shop na to at de ako kahit minsan nabigo sobrang legit po ng mga cp Nila. I recommended this shop 🥰🥰,5,10/25/2021
Mobile Phone,"Satisfied, the price of the mobile phone is very favorable. I highly recommend you to buy it, because the mobile phone is very worthwhile, and I will buy a mobile phone for my wife again , Thank you seller!! ",5,10/23/2021
Mobile Phone,"Item shipped very quickly, packed well with no damage. Works just as advertised on description. Will order again next time.",5,10/25/2021
Mobile Phone,Fast performance. Can use in online class or entertainment. The camera is clear which is good for those who love to take selfies. Specifications in the descriptions are legit! Worth to buy ,5,10/23/2021
Mobile Phone,My order arrived less than a day after I placed my order. It was packed securely in a box with bubble wrap . It is working and a nice phone on a budget . ,5,10/23/2021
Mobile Phone,Thank you so much! Got my first phone ever! Satisfied buyer here🙋‍♀️ well-packed.  ,5,10/25/2021
Mobile Phone,The phone though is really nice and it was worth the wait. Thank you seller for packing it securely. I love it so much. More power!,5,10/23/2021
Mobile Phone,"Kung pag uusapan ung ganda ng phonr maganda tlga sia 100%, Thanks seller! ",5,10/25/2021
Mobile Phone,Wala po signal ND ko Alam smart po to o globe kahit smart ma p globe Wala p din ,5,10/23/2021
Mobile Phone,Thank you😍the item was very legit  ,5,10/21/2021
Mobile Phone,I received the phone with no damage because of its good packaging! Thank you seller ;) I will order again for my brother.,5,10/23/2021
Mobile Phone,Legit toooooo sobrang safe po yung item..Thankyou seller at ang bait po nung nagdeliver hehe will order again soon❤️,5,10/23/2021
Mobile Phone,Thank you po😊,5,11/11/2021
Mobile Phone,Thank you😍the item was very legit  ,5,10/23/2021
Mobile Phone,"First time to order online, di nadin ako kinabahan dahil official store sya ng oppo at magganda ang reviews. first Time bumili ng oppo brand, at di naman ako na disappoint.Took only 5 days bago ko narecieved. Got the phone for only 5804😊Thank you Shoppe. Thank you Oppo official. Merry Christmas ✅✅",5,11/4/2021
Mobile Phone,"Parcel received in good condition. Thank you so much, seller, Shopee team, and of course to the courier who put so much efforts just to be able to fulfill and deliver my parcel. Please note that all your efforts and hard-works are well appreciated. Stay safe always!",5,11/10/2021
Mobile Phone,"delivery was quite fast it also comes with a free phone case, thank you so much! i've been purchasing here a lot of times na and walang kupas i still don't have issues and problems regarding sa phones, thank you! ❤️",5,11/10/2021
Mobile Phone,Yey! 2nd time to order from this shop and ang bilis ng shipment (thank you J and T).Also the phone was securely wrapped and it arrived safely sa province.  Super nagustuhan ng sister ko dahil mura and ang laki ng discount last 10.15 sale.,5,11/3/2021
Mobile Phone,",my second order here ..this one and the phone I'm using right now ..I bought it here in this shop ..super legit!!! .. very accommodating c seller ..mas excited pah ung anak q gumamit kesa sakin 😊 .. thank you oppo and thank you shoppee ..❤️❤️",5,11/8/2021
Mobile Phone,"Mabuti naman at umabot sa birthday ng mama ko. Ang laki nang na save ko from 7,999 I only paid 5,940. Thank you so much sa pa promo nnyo, I will give this to my mom today is her birthday 😊💙",5,11/9/2021
Mobile Phone,Ok naman siya good working 11111111112²222²2222222333333344444444⁴55555555556⁶6666666677⁷7777777888888999⁹900000000,5,10/31/2021
Mobile Phone,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5,10/29/2021
Mobile Phone,Legit. Working naman ung phone. Got it at a low price. Nka bubble wrap ung cp wala lang freebies kahit simcard wala. Legit. Working naman ung phone. Got it at a low price. Nka bubble wrap ung cp wala lang freebies kahit simcard wala.,5,11/11/2021
Mobile Phone,"I have received my order in good condition. This is my second order and the shipping is really fast. Arrived earlier than the expected delivery date.  The item is packed well. Very satisfied customer here. Thank you, seller.",5,11/4/2021
Mobile Phone,"💕❤💕❤💕❤💕❤💕❤💕❤🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇 Okay nman po cya tagal nga lang domating. Piro oks lang okay nman ang phone,thank you seller,thank you shoppe at kay kuya driver po ingat po kyo lagi.GODBLESS PO😇😇😇😇😇",5,11/5/2021
Mobile Phone,Thanks much po 😍 sana tumagal at salamat po sa free 🤗👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5,11/6/2021
Mobile Phone,maraming salamat shopee. no damage and working well ung phone. tuwang tuwa si tita. thank you thank you. til next order ulit hehe,5,11/5/2021
Mobile Phone,Thank you seller  Thank you seller  Thank you seller  Thank you seller  Item shipped immediately ☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️,5,11/7/2021
Mobile Phone,2nd time MAGORDER Yung una walang free na dito sim.....next time sna my dito ulit. Legit na legit Ang bilis nareceive agad..........  Sulit na sulit Ang bayad.......... Thank you seller.....,5,11/6/2021
Mobile Phone,"legit yung store but it took 4 days before dumating, maayos naman yung quality medyo same lang sila specs ng A5s ko dati sayang lang ngayon walang freebie. Medyo mababa lang din yung battery nya unlike others so kung need nyo ng pangmatagalan di to recommendable, but overall goods na rin sya.",5,11/9/2021
Mobile Phone,Good quality po yung phone ang ganda nagustuhan q sya matagal bago ma full charge pag nag chacharge pero ok lng kasi matagal din sya lowbat good quality din yung camera medyo matagal q nga lng sya natanggap pero ok lng kasi ang mahalaga maganda ang phone at my free pa na Bluetooth earphones,5,10/31/2021
Mobile Phone,May free DITO sim 🥰🥰🥰🥰 Legit po ang unit at mabilis ang delivery Pwede pang installment payment,5,11/4/2021
Mobile Phone,"Thanks you shoppee, thank you seller, sa affordable phone, super legit, 100 percent original,  Ang ganda po sobra, pang ilang order ko na shop na Ito, Hindi ako binigo ni seller ganon pa din, my freebies pa na dito sim,, salamat po talaga Ng maramihan, Oppo official store,, advance Merry Christmas😘",5,11/3/2021
Mobile Phone,My 5th purchased on this store Oppo Phils. very legit po thank you so much I love the items. Well packed bubbled wrapped and very secured packaging sorry to rate late but five star po always ganda po ng speaker ng phone di basag. Thank you so much and God Bless always keep it up Oppo 👍😊❤️❤️❤️❤️❤️❤,5,10/21/2021
Mobile Phone,"First time ko po umorder ng phone sa shopee! Hahaha I was worried na baka mamaya basag na pagdating dito sa province 😂 pero very good ang shopee express, intact at walang damage ang box. Legit yung phone, mukhang okay naman. Thank you seller, may libre pang DITO sim. 💕💕",5,11/6/2021
Mobile Phone,Okay lng sana kaso dissapointed ako sa binigay na freebies kulang tapos matagal din madeliber ang item sayang lng tlgaaaaaaaaa sna be fair next time s freebies sayang,2,11/2/2021
Mobile Phone,Video not related... good nman po ang products Video not related... good nman po ang products Video not related... good nman po ang products Video not related... good nman po ang products,5,11/8/2021
Mobile Phone,Legit po. Nkapack ng maigi ang item. We'll order again po dito s store na ito.  Thank you .............................,5,11/10/2021
Mobile Phone,"Received the item in good condition. No defect seen after days of usage. Also well packaged. With freebie, DITO SIM. Thank you seller. Highly recommended 🤜🤛",5,10/28/2021
Mobile Phone,Ganda nung phone kaso walang free na SIM Card but anyways all in all it deserves a 5 star I really like the phone. Thank you nakamura na kasi ako ang mahal sa mall dito samin 😊,5,11/10/2021
Mobile Phone,Received the item in good condition. The item is in good quality. The item shipped immediately. Will order again. God bless,5,11/10/2021
Mobile Phone,"thank you, thank you ng marami andito na yung inorder namin, ayon maganda naman siya nagustuhan naman siya ni mama, kaya thank you ulit :)) ❤️",5,10/30/2021
Mobile Phone,Dalawa Ang binili ko para sa mama ko at Kapatid ko maraming salamat po oppo store Kasi legit talaga 😊😊😊 at shoppe salamat sa pa sale😊😊😊,5,10/23/2021
Mobile Phone,MARAMING SAAALAAMAT OPPO PHILIPPINES  NAKA ILANG BESES NA AKONG UMORDER SA INYU. At may parating na naman akong order galing sa inyo Ang gand 😍,5,11/5/2021
Mobile Phone,"Thanks Oppo, legit talaga dito s store n to this is my second times bumili dito naka sale price na may less 10% voucher pa akong ginamit! Napamura ka talaga!",5,11/9/2021
Mobile Phone,Well phone is good.handled with Care by the delivery personel.im planning to purchase One More of this unit tomorrow.lovely,5,11/7/2021
Mobile Phone,Mabilis dumating  mabait si rider maayos Ang packaging  at nagustuhan cya ng daddy ko! Thank you oppo thank you shopee! Will buy again!,5,11/6/2021
Mobile Phone,Excellent quality product. The photo is the same like what has been sell not like other sellers. Magaan siya nung dumating akala ko scam yon.Pero 22o pala.Naka bubble rap dn siya nung dumating.The product includes: •Oppo A15s •Charger (connector & adapter) •Casing •Pin Sad to say walang freebies☹️,5,10/27/2021
Mobile Phone,Angbganfa Po ledit of the year edition Android to iphone hotspot on the year old the year old boy birthday 🎂 the house and I will send it out to be a goodperson and I,5,11/10/2021
Mobile Phone,"1st time ko umorder using Spaylater. Akala ko joke time. Legit pala! Thank you Oppo for this beautiful phone. Legit siya guys! Ang ganda ng feature ❤️❤️❤️ fast delivery, and well package ❤️",5,11/3/2021
Mobile Phone,Thank iuyhga jwbsi jsbhsis hnsbsis bsjbsjs  vjsnsjpwnwjwjjs hsbsbs hjsbs s bjnsjsjbshejsjusb  jshjwjwjwjsjsb   jsnsjissnbis,5,11/10/2021
Mobile Phone,Thank iuyhga jwbsi jsbhsis hnsbsis bsjbsjs  vjsnsjpwnwjwjjs hsbsbs hjsbs s bjnsjsjbshejsjusb  jshjwjwjwjsjsb   jsnsjissnbis,5,11/10/2021
Mobile Phone,Thank iuyhga jwbsi jsbhsis hnsbsis bsjbsjs  vjsnsjpwnwjwjjs hsbsbs hjsbs s bjnsjsjbshejsjusb  jshjwjwjwjsjsb   jsnsjissnbis,5,11/10/2021
Mobile Phone,Thank iuyhga jwbsi jsbhsis hnsbsis bsjbsjs  vjsnsjpwnwjwjjs hsbsbs hjsbs s bjnsjsjbshejsjusb  jshjwjwjwjsjsb   jsnsjissnbis,5,11/10/2021
Mobile Phone,Thank iuyhga jwbsi jsbhsis hnsbsis bsjbsjs  vjsnsjpwnwjwjjs hsbsbs hjsbs s bjnsjsjbshejsjusb  jshjwjwjwjsjsb   jsnsjissnbis,5,11/10/2021
Mobile Phone,Thank iuyhga jwbsi jsbhsis hnsbsis bsjbsjs  vjsnsjpwnwjwjjs hsbsbs hjsbs s bjnsjsjbshejsjusb  jshjwjwjwjsjsb   jsnsjissnbis,5,11/10/2021
Mobile Phone,Oppo Philippines never failed me jud❤️ The best talaga ang experience ko sa shop natoooo😁👌❤️  Oorder ako ulit sa susunod na sale👌,5,10/22/2021
Mobile Phone,Thank you seller! Dumating na din ung order ko. Sobrang bilis ng shipping. Super legit yung shop na to. Thank you sa discount shopee!!!... Nakapacked ng maayos ung item. Salamat Shopeeeeee......,5,10/27/2021
Mobile Phone,"oppo, thank you andito na siya. ayon hindi mo naman ako binibigo okay talaga yung product, beke nemen sa susunod may discount na ako ang dami ko ng na oorder ah, gema HAHAHA 💗",5,10/25/2021
Mobile Phone,maganda sya.may dito sum freebie.. mejo matagal lng dumating..pero okay n din.. oct 28 inorder nov 2 dumating  may freebies n dito sim kaso mahina pa signal s location namin..di ko magamit pang call..sana soon lumakas n signal.but overall with oppo goodbuy n sya :),5,11/2/2021
Mobile Phone,"Ordered 10/01 Received 10/06  Great phone. Battery last longer than I expected. Its legit & cs helped me activated the warranty, so I can confirm the authenticity of the imei. I received the receipt through chat. Camera is nice for the price, smooth and responsive screen. Thanks oppo!",5,10/20/2021
Mobile Phone,"Yes i received it, well pack thank you seller 2 thumbs up okay 👍👍👍👍😃😃😃😃😃👍👍👍👍👍👍👍😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😅😅😅😅😅😃",5,11/1/2021
Mobile Phone,"Item was shipped immediately. Dumating after 5 days, walang damage at maayos ang pag-pack. Maganda yung phone for its price (I got it for only 5,732 pesos nung nag-flash sale! hehehe)  Thank you! ❤️",5,10/22/2021
Mobile Phone,"..sorry for late ratings.. i observed it first b4 i put ratings. Well packed nmn po, & item were arrived safe,. Good quality nmn po sya, pero sa battery, mdyo nababawasan agad after a minute,.i hope magtagal po,.i trusted this shop since it was official store. Thank u for d responsive seller.& rider",4,10/14/2021
Mobile Phone,Thank you so much! Well packaged and shipped immediately. Smooth and Hassle free transaction. Thank you seller! Will order again.,5,10/27/2021
Mobile Phone,"ok yong phone,pangalawang order q na,cenxa na late na post q,thank you seller shopee at yong ngdala mlaki kc discount nya,kya bumili ulit aq.yong isa kc pinabili lng ito nman sa akin.salamat po ulit,Godbless po.",5,10/20/2021
Mobile Phone,"Salamat Seller, Oppo Philippines. 🥰 Salamat Shopeeeeeee ☺️ Legit to guys as you can see sa video, sensya na background sounds ... 😁✌️",5,10/19/2021
Mobile Phone,"may pa freebie pang wireless earphones!! thank u seller. hindi ko po ineexpect. ordered it nung 10/10, was delivered today. ika 3 phone ko na po tong order sa kanya and im not disappointed ♥️",5,10/23/2021
Mobile Phone,"Happy! What are all the complaints about Oppo? For the price, the A15s is a solid-performing phone. Just uninstall all the bloatware and you're good to go! Still awaiting receipt for the warranty though. Will update if I don't receive it ;)",5,10/15/2021
Mobile Phone,"Correct and complete Secured with bubble wrap As you can see on the vid, brandnew and sealed pa talaga sya! Kahapon ko lang inorder, andito na agad 😍 Unit + charger Legit na legit!!! WORTH BUYING ❤️",5,10/26/2021
Mobile Phone,"legit 100%. super happy ng in-laws ko s cp nila. couple cp dn un,hehe! will surely order again in this shop. recommended🥰",5,10/22/2021
Mobile Phone,"Ok yung cellphone unit, nagfufunction ng maayos. So happy at ok talaga umorder sa Oppo official store para safe. Thanks din sa delivery at maayos nya itong dinala sa Bahay.",5,10/19/2021
Mobile Phone,RECIEVE THE ITEMS!! LEGIT SYA DAHIL SA SHOPEE MALL AND VERIFIED SHOP SYA INORDER. NO DAMAGE AT ALL. SECURED ANG ITEMS. SALAMAT SELLER. SMOOTH TRANSACTION SURE NA MAKAKA ORDER ULIT DAHIL LEGIT ANG SHOP AND MAGANDA ANG ITEMS. MY DISCOUNT PA. HUSSLE FREE SA PAG PUNTA SA MALL PARA BUMILI. SALAMAT SHOPEE,5,10/19/2021
Mobile Phone,Ganda ng cellphone!!! Thank you seller.. may free lang dito sim! Order ulit ako...,5,10/19/2021
Mobile Phone,"Excellent quality, very accommodating seller, well-packaged, item shipped immediately. Excellent quality, very accommodating seller, well-packaged, item shipped immediately. Excellent quality, very accommodating seller, well-packaged, item shipped immediately.",5,10/19/2021
Mobile Phone,Wala akong picture and video pero legit talaga tong shop na to . May pa freebies pa. Di ako binigo ng shop na to thanks oppo Philippines and sa rider,5,10/23/2021
Mobile Phone,"Now lang nkapagrate.pero so far ang Ganda nong item.Legit oppo,Kasi ganun n ganun katulad s mall.hassle free ka,dahil ndi kn mghomecredit,na malaki ang interest.",5,10/21/2021
Mobile Phone,"Chineck q muna maigi ang phone bago mag rate, so far wala nmn problema goods na goods ang cp..Nakarating din on time, salamat Oppo Philippines..Salamat Shopeee",5,10/21/2021
Mobile Phone,salamat at safe. legit pero wala man lng freebies receive  mabilis shipping ngayun Hindi gya noong a16     expecting pa nman aq  na may  freebies. pero wala dis appointed  aq sa  oppo store    sa lng di nio inalis if ever na meron dapat,5,10/7/2021
Mobile Phone,"Got my A15s from Oppo Philippines flagship store, 💯original... Super advance dumating d na umabot sa expected date of arrival... Im super duper satisfied customer here... I will probably order next soon😍😘❤️",5,10/23/2021
Mobile Phone,"Thaaank you seller!! Legit oppo! Love the phone.😍.. Thank you so much oppo Philippines this is my 3rd order and as always very good condition ang phone, and very secured ang packaging Para di ma damaged ang phone... Will definitely order again.. God bless 😇",5,10/21/2021
Mobile Phone,"The OPPO phone arrived the other day.  Packed in a carton box, may yupi, and bubble wrap. Checked the items, complete Naman. The phone looks okay. I hope it lasts longer and performs better than my old OPPO phone.",3,10/16/2021
Mobile Phone,Thank you! Super legit! Functioning po ang phone! Salamat at mabilis pagkakaship! Till next transaction po.. 🥰🥰🥰🥰🥰🥰🥰,5,10/17/2021
Mobile Phone,Thank you again seller..2nd time to order.....super satisfied client here.....salamat din po sa freebies,5,10/17/2021
Mobile Phone,"Thanks great buy during flash deals..wala lang freebies. Pero ok lang nka discounted nmn..salamat sa shoppee ,sa seller at kay kuya rider..gamitin ko muna after 1week  edit ko nlng sakaling ky problema sa unit..",5,10/13/2021
Mobile Phone,Excellent quality very accommodating seller well packaged item shipped immediately will order again til our next transaction,5,10/17/2021
Mobile Phone,Thanks oppo just received the parcel thanks you till next purchase 👍👍👍,5,10/22/2021
Mobile Phone,This is the 2nd time na bumili ako dito. Very legit. Yung una galing p china kaya matagal. Pareho nakakuha ako ng G25 headset as freebie. Thank you Oppo 👍👍👍,5,10/15/2021
Mobile Phone,The phone is working well. It arrived after 5 days and even has a free bluetooth headset.  Let Leni Lead! Let Leni Lead! Let Leni Lead!,5,10/18/2021
Mobile Phone,First time ko lang mag order ng phone sa online shop na to.  Legit na legit 💯💯💯  1week bago ako nagreview now. Tinry ko muna if no defect. Smooth siya. Mas mura dito kaysa sa mall. Same lang din na oppo. Thanks seller ksi secured ang item ko  pati dun sa kuya na ngdeliver. Mag order ulit ako.,5,10/7/2021
Mobile Phone,Well packaged. Legit na legit! Recommendable to buy again. Unit was sealed and in good condition. Looking forward to buy another unit for my father,5,10/12/2021
Mobile Phone,Maganda naman pagkakabalot. Secured talaga ang phone sa loob. Mabilis din dumating. Hindi ko nga lang muna ma test kasi pang regalo sya.,5,10/20/2021
Mobile Phone,Pangatlong order ko na sa shop na t0 at lahat safe na safe sumating.. Walang damage.. Super ganda parin talaga ng oppo! Thank u shopee! God bless po! More sales!!!!!!!!,5,10/14/2021
Mobile Phone,"Thankyou sa freebies na bluetooth headset, napakabilis po dumating pangatlong order q na po ito ng a15s at talagang legit nanlegit po...more sales to come sa shop nyo po...thank you very much...sa uulitin...🥰🥰🥰🥰🥰",5,10/18/2021
Mobile Phone,Super happy po ni mama. I pranked her into paying this even if I my sister ordered it for her bday. I love the color and I might buy one for me in the future since what I have now is the A5s. I got it at a discounted price and was able to use my coins too. Thank you kay rider na nakiprank sa akin.😅,5,10/16/2021
Mobile Phone,Maraming salamat po .....sa p freebies ..super legit po ang store na ito..pang ilang order ko na to ....  Thank you ...😊😊😊😊😊😊😊😊😊😊😊😊,5,10/18/2021
Mobile Phone,"Salamat sa 10.10 sa shopee, nakatipid. Excellent quality naman, ni remind din ako ng nag deliver to take video ng unboxing Para ma refund or return if ever. So far, super satisfied naman ako sa 2 units ng a15s black and blue, thank you shopee hindi ako bigo sa purchase ko this time. 5 star!",5,10/15/2021
Mobile Phone,"Legit na legit po sa official store ng oppo, at malaki talaga ang makukuha discount during sale day...salamat seller sana may freebies ulit yung kasunod q na order kahit headset man lang.",5,10/17/2021
Mobile Phone,Thank you so much! sana po masarap ulam n'yo araw-araw!🤗💕,5,10/15/2021
Mobile Phone,Parcel arrived after 4 days.....I love phone so much... thank you seller & shopee express for the fast shipment & delivery of my order....,5,10/14/2021
Mobile Phone,"Ordered at the exact 12 midnight in 10.10 sale. First time kong mag-order ng cellphone dito sa shopee kaya nakakakaba. Luckily, walang damage at ang ganda ng packaging nya, safe na safe tlga. Thankful ako sayo seller💙 maraming salamat din sayo oppo!💙",5,10/17/2021
Mobile Phone,"Thanks Oppo Official Store dumating itong order ko na Oppo A15s 4GB ram +  64 GB storage,,Mas Maganda talaga ito tingnan sa actual, Thank you ,I will be order again and again",5,10/12/2021
Mobile Phone,Salamat seller! Very accommodating and responsive. Ang ganda ng phone best buy talaga!! Until next time hehe ☺️☺️☺️☺️☺️,5,10/14/2021
Mobile Phone,"Item received! Safe and sound ❤ Thankyou seller. Oppo legit shopee mall 💯 may free dito sim pa na kasama hehe 3rd time ko nang bumili dito, super sale nung 15 and with cashback pa 💖",5,10/20/2021
Mobile Phone,Satisfied Oppo user. Tnkz Shopee & s delivery man. ⭐⭐⭐⭐⭐,5,10/19/2021
Mobile Phone,Legit po 100% ang ganda ng performance ng phone! Thank you Oppo! More transactions and more customers po! God bless!!!😊,5,10/20/2021
Mobile Phone,"8th times nako nag order ng cellphone online and ok lahat ng nadating sakin, official store lagi ako nakuha, im happy kase madami voucher  and discount ka makukuha kapag online ka umorder, thank you seller, shopee and sa tagadeliver kuya peter na napakasipag at napakabait.",5,10/7/2021
Mobile Phone,supeeer sulit . nakasealed pa talaga yung unit. ang daming beses kona nakaorder. official oppo store talaga sya 🤗🤗🤗 Recommended ❤️,5,10/12/2021
Mobile Phone,"It arrive early as expected date. Item is also very secured with lots of bubblewrap. All in all, the item doesn't have any damage and it was delivered nicely. Thank you, definitely will order again.",5,10/18/2021
Mobile Phone,bday gift namin para sa pamagkin ko. 2nd time to buy oppo phone here in official store and never fail 👍🏻☺️ you’re da best! Thank you oppo,5,10/10/2021
Mobile Phone,ang ganda nang cellphone sobra dito kayo mag order para sure na orig ibibigay sa innyo expectation ko may pasunod e wala pala pero okay lang ganda nang nang cellphone order ulet ako susunod thankyouuu❤,5,10/12/2021
Mobile Phone,Salamat sa lahat seller sa bigay u stock talgang maasahan Ang OPPO kasi Ang Ganda bagong labas Rin siya malinaw ung camera Kaya kinuha agad Ng nag-order mura ko lang binili sa next bibili ako ulit pag magpromo hehe..I will give 5 stars..maganda Rin pagkabalot Kaya maayos din dumting.slmt Rin s rider,5,10/9/2021
Mobile Phone,Ang ganda ng phone. Legit na legit 2nd time na order na..thank you seller and to delivery rider,5,10/13/2021
Mobile Phone,"Di kona na'viedohan na excite buksan eh😆 Maganda naman, kaso parang di siya 42300mah mabilis malobat di siya kagaya ng old phone kona A3s umaabot ng 1day, etong A15s hindi eh mabilis malobat medyo log din :< Pero ok naman",5,10/6/2021
Mobile Phone,"Niiiice one Oppo! Galing, may free wireless headset pa nga. 💕 2nd time to purchase here! Highly recommended shop for everyone.  Complete ang items, and properly packed lahat. Nice one seller. Till our next transaction.",5,10/5/2021
Mobile Phone,Thanks seller very good nice item and arrived safe well packed..thank youuuuuu...,5,10/19/2021
Mobile Phone,"This is not a Xiaomi Original phone, maybe it would be better if the seller posted the real name of the phone.. Looks like China phone, Id rather chose Huawei with the same price than this phone. Very slow action phone. With missing battery upon shipment, then I told the seller about the delivery,",1,11/5/2021
Mobile Phone,"Hind full screen at hindi xiaomi. Sana naging honest na lang sila sa paglalagay ng info hehe! Kung sa presyo naman, sulit na ksi pwede maging hotspot at ok naman pangsurf. Kaso dko lng nagustuhan e di kagaya ng nasa pictures na nakalagay.",3,11/1/2021
Mobile Phone,"sa natanggap ko 5 stars po, complete po ang laman, charger, jelly case headset may tempred glass.",5,10/21/2021
Mobile Phone,The mobile was well packaged and its working very fine.😅 thank you seller ,5,10/23/2021
Mobile Phone,the order has arrived The goods are smooth and not damaged,5,10/21/2021
